resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,circuitRef,country,lat,lng,alt,driverRef,dob,nationality_driver,constructorRef,nationality_constructor,status,driver_age,is_dnf,podium,in_points,driver_standing_pts,driver_standing_pos,driver_wins_so_far,constructor_standing_pts,constructor_standing_pos,constructor_wins_so_far,quali_position,best_quali_sec,quali_gap_to_pole,pit_stop_count
20604,348,810,166,25.0,21,18.0,18,18,0.0,66,,,62.0,16.0,1:27.287,180.686,14,2010,12,11,Hungarian Grand Prix,2010-08-01,hungaroring,Hungary,47.5789,19.2486,264,grassi,1984-08-11,Brazilian,virgin,British,+4 Laps,26.0,0,0,0,0.0,21.0,0.0,0.0,12.0,0.0,22.0,85.118,6.344999999999999,0
20605,348,29,164,20.0,24,19.0,19,19,0.0,66,,,59.0,23.0,1:29.278,176.657,14,2010,12,11,Hungarian Grand Prix,2010-08-01,hungaroring,Hungary,47.5789,19.2486,264,yamamoto,1982-07-09,Japanese,hrt,Spanish,+4 Laps,28.1,0,0,0,0.0,25.0,0.0,0.0,11.0,0.0,24.0,86.453,7.680000000000007,0
20606,348,1,1,2.0,5,,R,20,0.0,23,,,22.0,14.0,1:26.258,182.842,6,2010,12,11,Hungarian Grand Prix,2010-08-01,hungaroring,Hungary,47.5789,19.2486,264,hamilton,1985-01-07,British,mclaren,British,Gearbox,25.6,1,0,0,157.0,2.0,2.0,304.0,2.0,4.0,5.0,80.499,1.725999999999999,0
20607,348,9,4,11.0,8,,R,21,0.0,23,,,21.0,15.0,1:26.825,181.648,31,2010,12,11,Hungarian Grand Prix,2010-08-01,hungaroring,Hungary,47.5789,19.2486,264,kubica,1984-12-07,Polish,renault,French,Retired,25.6,1,0,0,89.0,8.0,0.0,106.0,5.0,0.0,8.0,80.867,2.0940000000000083,0
20608,348,3,131,4.0,6,,R,22,0.0,15,,,13.0,20.0,1:27.954,179.316,36,2010,12,11,Hungarian Grand Prix,2010-08-01,hungaroring,Hungary,47.5789,19.2486,264,rosberg,1985-06-27,German,mercedes,German,Wheel,25.1,1,0,0,94.0,7.0,0.0,132.0,4.0,0.0,6.0,80.811,2.038000000000011,0
20609,348,16,10,14.0,13,,R,23,0.0,15,,,12.0,22.0,1:28.177,178.862,4,2010,12,11,Hungarian Grand Prix,2010-08-01,hungaroring,Hungary,47.5789,19.2486,264,sutil,1983-01-11,German,force_india,Indian,Collision,27.6,1,0,0,35.0,10.0,0.0,47.0,6.0,0.0,13.0,81.517,2.7439999999999998,0
20610,348,153,5,17.0,17,,R,24,0.0,1,,,,,,,5,2010,12,11,Hungarian Grand Prix,2010-08-01,hungaroring,Hungary,47.5789,19.2486,264,alguersuari,1990-03-23,Spanish,toro_rosso,Italian,Engine,20.4,1,0,0,3.0,18.0,0.0,10.0,9.0,0.0,17.0,81.97800000000001,3.2050000000000125,0
20611,349,1,1,2.0,2,1.0,1,1,25.0,44,1:29:04.268,5344268.0,32.0,1.0,1:49.069,231.178,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,hamilton,1985-01-07,British,mclaren,British,Finished,25.6,0,1,1,182.0,1.0,3.0,329.0,2.0,5.0,2.0,105.863,0.08500000000000796,0
20612,349,17,9,6.0,1,2.0,2,2,18.0,44,+1.571,5345839.0,32.0,2.0,1:49.395,230.489,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,webber,1976-08-27,Australian,red_bull,Austrian,Finished,34.0,0,1,1,179.0,2.0,4.0,330.0,1.0,6.0,1.0,105.77799999999999,0.0,0
20613,349,9,4,11.0,3,3.0,3,3,15.0,44,+3.493,5347761.0,29.0,3.0,1:49.807,229.624,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,kubica,1984-12-07,Polish,renault,French,Finished,25.7,0,1,1,104.0,7.0,0.0,123.0,5.0,0.0,3.0,106.1,0.32200000000000273,0
20614,349,13,6,7.0,6,4.0,4,4,12.0,44,+8.264,5352532.0,26.0,4.0,1:50.111,228.99,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,massa,1981-04-25,Brazilian,ferrari,Italian,Finished,29.3,0,0,1,109.0,6.0,0.0,250.0,3.0,2.0,6.0,106.314,0.5360000000000014,0
20615,349,16,10,14.0,8,5.0,5,5,10.0,44,+9.094,5353362.0,25.0,5.0,1:50.477,228.232,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,sutil,1983-01-11,German,force_india,Indian,Finished,27.6,0,0,1,45.0,9.0,0.0,58.0,6.0,0.0,8.0,106.65899999999999,0.8810000000000002,0
20616,349,3,131,4.0,14,6.0,6,6,8.0,44,+12.359,5356627.0,31.0,10.0,1:51.688,225.757,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,rosberg,1985-06-27,German,mercedes,German,Finished,25.2,0,0,1,102.0,8.0,0.0,146.0,4.0,0.0,12.0,107.88499999999999,2.1069999999999993,0
20617,349,30,131,3.0,21,7.0,7,7,6.0,44,+15.548,5359816.0,32.0,13.0,1:51.914,225.301,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,michael_schumacher,1969-01-03,German,mercedes,German,Finished,41.7,0,0,1,44.0,10.0,0.0,146.0,4.0,0.0,11.0,107.874,2.0960000000000036,0
20618,349,155,15,23.0,17,8.0,8,8,4.0,44,+16.678,5360946.0,29.0,11.0,1:51.749,225.634,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,kobayashi,1986-09-13,Japanese,sauber,Swiss,Finished,24.0,0,0,1,21.0,12.0,0.0,27.0,8.0,0.0,19.0,122.284,16.506000000000014,0
20619,349,808,4,12.0,23,9.0,9,9,2.0,44,+23.851,5368119.0,32.0,7.0,1:51.175,226.799,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,petrov,1984-09-08,Russian,renault,French,Finished,26.0,0,0,1,19.0,13.0,0.0,123.0,5.0,0.0,24.0,,,0
20620,349,24,10,15.0,12,10.0,10,10,1.0,44,+34.831,5379099.0,31.0,14.0,1:52.267,224.593,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,liuzzi,1980-08-06,Italian,force_india,Indian,Finished,30.1,0,0,1,13.0,14.0,0.0,58.0,6.0,0.0,14.0,108.68,2.9020000000000152,0
20621,349,37,15,22.0,24,11.0,11,11,0.0,44,+36.019,5380287.0,31.0,15.0,1:52.537,224.054,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,rosa,1971-02-24,Spanish,sauber,Swiss,Finished,39.5,0,0,0,6.0,17.0,0.0,27.0,8.0,0.0,22.0,125.294,19.516000000000005,0
20622,349,67,5,16.0,16,12.0,12,12,0.0,44,+39.895,5384163.0,30.0,17.0,1:52.966,223.203,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,buemi,1988-10-31,Swiss,toro_rosso,Italian,Finished,21.8,0,0,0,7.0,16.0,0.0,10.0,9.0,0.0,15.0,109.209,3.4310000000000116,0
20623,349,153,5,17.0,11,13.0,13,13,0.0,44,+49.457,5393725.0,31.0,9.0,1:51.576,225.984,1,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,alguersuari,1990-03-23,Spanish,toro_rosso,Italian,Finished,20.4,0,0,0,3.0,18.0,0.0,10.0,9.0,0.0,13.0,108.267,2.4890000000000043,0
20624,349,807,3,10.0,9,14.0,14,14,0.0,43,,,28.0,12.0,1:51.864,225.402,11,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,hulkenberg,1987-08-19,German,williams,British,+1 Lap,23.0,0,0,0,10.0,15.0,0.0,40.0,7.0,0.0,9.0,107.053,1.2750000000000057,0
20625,349,20,9,5.0,4,15.0,15,15,0.0,43,,,22.0,6.0,1:50.868,227.427,11,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,vettel,1987-07-03,German,red_bull,Austrian,+1 Lap,23.2,0,0,0,151.0,3.0,2.0,330.0,1.0,6.0,4.0,106.12700000000001,0.34900000000001796,0
20626,349,5,205,19.0,13,16.0,16,16,0.0,43,,,23.0,22.0,1:55.797,217.746,11,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,kovalainen,1981-10-19,Finnish,lotus_racing,Malaysian,+1 Lap,28.9,0,0,0,0.0,19.0,0.0,0.0,10.0,0.0,16.0,110.97999999999999,5.201999999999998,0
20627,349,810,166,25.0,22,17.0,17,17,0.0,43,,,25.0,21.0,1:55.705,217.919,11,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,grassi,1984-08-11,Brazilian,virgin,British,+1 Lap,26.0,0,0,0,0.0,21.0,0.0,0.0,12.0,0.0,23.0,138.754,32.976,0
20628,349,10,166,24.0,20,18.0,18,18,0.0,43,,,31.0,19.0,1:55.268,218.745,11,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,glock,1982-03-18,German,virgin,British,+1 Lap,28.4,0,0,0,0.0,24.0,0.0,0.0,12.0,0.0,17.0,112.049,6.271000000000015,0
20629,349,15,205,18.0,15,19.0,19,19,0.0,43,,,24.0,18.0,1:55.103,219.059,11,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,trulli,1974-07-13,Italian,lotus_racing,Malaysian,+1 Lap,36.1,0,0,0,0.0,22.0,0.0,0.0,10.0,0.0,18.0,121.491,15.713000000000008,0
20630,349,29,164,20.0,19,20.0,20,20,0.0,42,,,31.0,20.0,1:55.484,218.336,12,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,yamamoto,1982-07-09,Japanese,hrt,Spanish,+2 Laps,28.1,0,0,0,0.0,25.0,0.0,0.0,11.0,0.0,21.0,123.941,18.16300000000001,0
20631,349,4,6,8.0,10,,R,21,0.0,37,,,29.0,8.0,1:51.374,226.393,3,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,alonso,1981-07-29,Spanish,ferrari,Italian,Accident,29.1,1,0,0,141.0,5.0,2.0,250.0,3.0,2.0,10.0,107.441,1.663000000000011,0
20632,349,18,1,1.0,5,,R,22,0.0,15,,,6.0,16.0,1:52.879,223.375,4,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,button,1980-01-19,British,mclaren,British,Collision,30.6,1,0,0,147.0,4.0,2.0,329.0,2.0,5.0,5.0,106.206,0.4280000000000115,0
20633,349,811,164,21.0,18,,R,23,0.0,5,,,5.0,23.0,2:20.201,179.844,31,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,bruno_senna,1983-10-15,Brazilian,hrt,Spanish,Retired,26.9,1,0,0,0.0,23.0,0.0,0.0,11.0,0.0,20.0,123.612,17.834000000000003,0
20634,349,22,3,9.0,7,,R,24,0.0,0,,,,,,,4,2010,13,13,Belgian Grand Prix,2010-08-29,spa,Belgium,50.4372,5.97139,401,barrichello,1972-05-23,Brazilian,williams,British,Collision,38.3,1,0,0,30.0,11.0,0.0,40.0,7.0,0.0,7.0,106.602,0.8240000000000123,0
20635,350,4,6,8.0,1,1.0,1,1,25.0,53,1:16:24.572,4584572.0,52.0,1.0,1:24.139,247.861,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,alonso,1981-07-29,Spanish,ferrari,Italian,Finished,29.1,0,1,1,166.0,3.0,3.0,290.0,3.0,3.0,1.0,81.962,0.0,0
20636,350,18,1,1.0,2,2.0,2,2,18.0,53,+2.938,4587510.0,46.0,8.0,1:24.598,246.516,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,button,1980-01-19,British,mclaren,British,Finished,30.6,0,1,1,165.0,4.0,2.0,347.0,2.0,5.0,2.0,82.084,0.12199999999999989,0
20637,350,13,6,7.0,3,3.0,3,3,15.0,53,+4.223,4588795.0,51.0,6.0,1:24.575,246.583,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,massa,1981-04-25,Brazilian,ferrari,Italian,Finished,29.4,0,1,1,124.0,6.0,0.0,290.0,3.0,3.0,3.0,82.293,0.33100000000000307,0
20638,350,20,9,5.0,6,4.0,4,4,12.0,53,+28.196,4612768.0,50.0,4.0,1:24.493,246.822,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,vettel,1987-07-03,German,red_bull,Austrian,Finished,23.2,0,0,1,163.0,5.0,2.0,350.0,1.0,6.0,6.0,82.675,0.7129999999999939,0
20639,350,3,131,4.0,7,5.0,5,5,10.0,53,+29.942,4614514.0,52.0,3.0,1:24.491,246.828,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,rosberg,1985-06-27,German,mercedes,German,Finished,25.2,0,0,1,112.0,7.0,0.0,158.0,4.0,0.0,7.0,83.027,1.0649999999999977,0
20640,350,17,9,6.0,4,6.0,6,6,8.0,53,+31.276,4615848.0,52.0,2.0,1:24.278,247.452,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,webber,1976-08-27,Australian,red_bull,Austrian,Finished,34.0,0,0,1,187.0,1.0,4.0,350.0,1.0,6.0,4.0,82.43299999999999,0.4709999999999894,0
20641,350,807,3,10.0,8,7.0,7,7,6.0,53,+32.812,4617384.0,52.0,7.0,1:24.576,246.58,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,hulkenberg,1987-08-19,German,williams,British,Finished,23.1,0,0,1,16.0,14.0,0.0,47.0,7.0,0.0,8.0,82.989,1.027000000000001,0
20642,350,9,4,11.0,9,8.0,8,8,4.0,53,+34.028,4618600.0,48.0,5.0,1:24.560,246.627,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,kubica,1984-12-07,Polish,renault,French,Finished,25.8,0,0,1,108.0,8.0,0.0,127.0,5.0,0.0,9.0,82.88,0.9179999999999922,0
20643,350,30,131,3.0,12,9.0,9,9,2.0,53,+44.948,4629520.0,49.0,11.0,1:24.947,245.503,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,michael_schumacher,1969-01-03,German,mercedes,German,Finished,41.7,0,0,1,46.0,9.0,0.0,158.0,4.0,0.0,12.0,83.388,1.426000000000002,0
20644,350,22,3,9.0,10,10.0,10,10,1.0,53,+1:04.213,4648785.0,48.0,14.0,1:25.239,244.662,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,barrichello,1972-05-23,Brazilian,williams,British,Finished,38.3,0,0,1,31.0,11.0,0.0,47.0,7.0,0.0,10.0,83.142,1.1799999999999926,0
20645,350,67,5,16.0,14,11.0,11,11,0.0,53,+1:05.056,4649628.0,51.0,13.0,1:25.224,244.705,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,buemi,1988-10-31,Swiss,toro_rosso,Italian,Finished,21.9,0,0,0,7.0,16.0,0.0,10.0,9.0,0.0,14.0,83.681,1.718999999999994,0
20646,350,24,10,15.0,19,12.0,12,12,0.0,53,+1:06.106,4650678.0,51.0,12.0,1:25.102,245.056,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,liuzzi,1980-08-06,Italian,force_india,Indian,Finished,30.1,0,0,0,13.0,15.0,0.0,58.0,6.0,0.0,20.0,85.774,3.8119999999999976,0
20647,350,808,4,12.0,20,13.0,13,13,0.0,53,+1:18.919,4663491.0,53.0,9.0,1:24.644,246.382,1,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,petrov,1984-09-08,Russian,renault,French,Finished,26.0,0,0,0,19.0,13.0,0.0,127.0,5.0,0.0,15.0,83.819,1.8569999999999993,0
20648,350,37,15,22.0,16,14.0,14,14,0.0,52,,,47.0,16.0,1:26.325,241.584,11,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,rosa,1971-02-24,Spanish,sauber,Swiss,+1 Lap,39.5,0,0,0,6.0,17.0,0.0,27.0,8.0,0.0,17.0,84.044,2.0819999999999936,0
20649,350,153,5,17.0,15,15.0,15,15,0.0,52,,,51.0,15.0,1:25.472,243.995,11,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,alguersuari,1990-03-23,Spanish,toro_rosso,Italian,+1 Lap,20.5,0,0,0,3.0,18.0,0.0,10.0,9.0,0.0,16.0,83.919,1.9569999999999936,0
20650,350,16,10,14.0,11,16.0,16,16,0.0,52,,,51.0,10.0,1:24.937,245.532,11,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,sutil,1983-01-11,German,force_india,Indian,+1 Lap,27.7,0,0,0,45.0,10.0,0.0,58.0,6.0,0.0,11.0,83.199,1.2369999999999948,0
20651,350,10,166,24.0,24,17.0,17,17,0.0,51,,,50.0,17.0,1:27.765,237.62,12,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,glock,1982-03-18,German,virgin,British,+2 Laps,28.5,0,0,0,0.0,24.0,0.0,0.0,12.0,0.0,21.0,85.934,3.971999999999994,0
20652,350,5,205,19.0,18,18.0,18,18,0.0,51,,,50.0,18.0,1:27.822,237.466,12,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,kovalainen,1981-10-19,Finnish,lotus_racing,Malaysian,+2 Laps,28.9,0,0,0,0.0,19.0,0.0,0.0,10.0,0.0,19.0,85.742,3.780000000000001,0
20653,350,29,164,20.0,23,19.0,19,19,0.0,51,,,45.0,20.0,1:28.875,234.653,12,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,yamamoto,1982-07-09,Japanese,hrt,Spanish,+2 Laps,28.2,0,0,0,0.0,25.0,0.0,0.0,11.0,0.0,24.0,87.02,5.057999999999993,0
20654,350,810,166,25.0,21,20.0,20,20,0.0,50,,,46.0,19.0,1:28.171,236.526,13,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,grassi,1984-08-11,Brazilian,virgin,British,+3 Laps,26.1,0,0,0,0.0,21.0,0.0,0.0,12.0,0.0,22.0,85.974,4.0120000000000005,0
20655,350,15,205,18.0,17,,R,21,0.0,46,,,30.0,21.0,1:29.017,234.278,5,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,trulli,1974-07-13,Italian,lotus_racing,Malaysian,Engine,36.2,1,0,0,0.0,22.0,0.0,0.0,10.0,0.0,18.0,85.53999999999999,3.5779999999999887,0
20656,350,811,164,21.0,22,,R,22,0.0,11,,,10.0,22.0,1:30.880,229.476,31,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,bruno_senna,1983-10-15,Brazilian,hrt,Spanish,Retired,26.9,1,0,0,0.0,23.0,0.0,0.0,11.0,0.0,23.0,86.84700000000001,4.885000000000005,0
20657,350,1,1,2.0,5,,R,23,0.0,0,,,,,,,4,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,hamilton,1985-01-07,British,mclaren,British,Collision,25.7,1,0,0,182.0,2.0,3.0,347.0,2.0,5.0,5.0,82.394,0.43200000000000216,0
20658,350,155,15,23.0,13,,R,24,0.0,0,,,,,,,6,2010,14,14,Italian Grand Prix,2010-09-12,monza,Italy,45.6156,9.28111,162,kobayashi,1986-09-13,Japanese,sauber,Swiss,Gearbox,24.0,1,0,0,21.0,12.0,0.0,27.0,8.0,0.0,13.0,83.65899999999999,1.6969999999999885,0
20659,351,4,6,8.0,1,1.0,1,1,25.0,61,1:57:53.579,7073579.0,58.0,1.0,1:47.976,169.137,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,alonso,1981-07-29,Spanish,ferrari,Italian,Finished,29.2,0,1,1,191.0,2.0,4.0,319.0,3.0,4.0,1.0,105.39,0.0,0
20660,351,20,9,5.0,2,2.0,2,2,18.0,61,+0.293,7073872.0,59.0,2.0,1:48.141,168.879,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,vettel,1987-07-03,German,red_bull,Austrian,Finished,23.2,0,1,1,181.0,4.0,2.0,383.0,1.0,6.0,2.0,105.457,0.06699999999999307,0
20661,351,17,9,6.0,5,3.0,3,3,15.0,61,+29.141,7102720.0,54.0,5.0,1:49.706,166.47,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,webber,1976-08-27,Australian,red_bull,Austrian,Finished,34.1,0,1,1,202.0,1.0,4.0,383.0,1.0,6.0,5.0,105.908,0.5180000000000007,0
20662,351,18,1,1.0,4,4.0,4,4,12.0,61,+30.384,7103963.0,61.0,7.0,1:49.711,166.462,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,button,1980-01-19,British,mclaren,British,Finished,30.7,0,0,1,177.0,5.0,2.0,359.0,2.0,5.0,4.0,105.944,0.554000000000002,0
20663,351,3,131,4.0,7,5.0,5,5,10.0,61,+49.394,7122973.0,55.0,8.0,1:50.125,165.837,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,rosberg,1985-06-27,German,mercedes,German,Finished,25.2,0,0,1,122.0,7.0,0.0,168.0,4.0,0.0,7.0,106.443,1.0529999999999973,0
20664,351,22,3,9.0,6,6.0,6,6,8.0,61,+56.101,7129680.0,52.0,9.0,1:50.334,165.522,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,barrichello,1972-05-23,Brazilian,williams,British,Finished,38.3,0,0,1,39.0,11.0,0.0,56.0,7.0,0.0,6.0,106.23599999999999,0.8459999999999894,0
20665,351,9,4,11.0,8,7.0,7,7,6.0,61,+1:26.559,7160138.0,56.0,3.0,1:49.255,167.157,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,kubica,1984-12-07,Polish,renault,French,Finished,25.8,0,0,1,114.0,8.0,0.0,133.0,5.0,0.0,8.0,106.593,1.203000000000003,0
20666,351,13,6,7.0,24,8.0,8,8,4.0,61,+1:53.297,7186876.0,45.0,12.0,1:52.079,162.945,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,massa,1981-04-25,Brazilian,ferrari,Italian,Finished,29.4,0,0,1,128.0,6.0,0.0,319.0,3.0,4.0,24.0,,,0
20667,351,16,10,14.0,15,9.0,9,9,2.0,61,+2:02.416,7195995.0,45.0,15.0,1:52.473,162.374,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,sutil,1983-01-11,German,force_india,Indian,Finished,27.7,0,0,1,47.0,9.0,0.0,60.0,6.0,0.0,16.0,108.49600000000001,3.1060000000000088,0
20668,351,807,3,10.0,17,10.0,10,10,1.0,61,+2:12.791,7206370.0,45.0,13.0,1:52.213,162.751,1,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,hulkenberg,1987-08-19,German,williams,British,Finished,23.1,0,0,1,17.0,14.0,0.0,56.0,7.0,0.0,12.0,107.674,2.284000000000006,0
20669,351,808,4,12.0,12,11.0,11,11,0.0,60,,,46.0,11.0,1:51.903,163.202,11,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,petrov,1984-09-08,Russian,renault,French,+1 Lap,26.0,0,0,0,19.0,13.0,0.0,133.0,5.0,0.0,13.0,108.16499999999999,2.7749999999999915,0
20670,351,153,5,17.0,11,12.0,12,12,0.0,60,,,43.0,14.0,1:52.333,162.577,11,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,alguersuari,1990-03-23,Spanish,toro_rosso,Italian,+1 Lap,20.5,0,0,0,3.0,18.0,0.0,10.0,9.0,0.0,11.0,107.666,2.2759999999999962,0
20671,351,30,131,3.0,9,13.0,13,13,0.0,60,,,54.0,4.0,1:49.680,166.509,11,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,michael_schumacher,1969-01-03,German,mercedes,German,+1 Lap,41.7,0,0,0,46.0,10.0,0.0,168.0,4.0,0.0,9.0,106.702,1.3119999999999976,0
20672,351,67,5,16.0,13,14.0,14,14,0.0,60,,,59.0,6.0,1:49.710,166.464,11,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,buemi,1988-10-31,Swiss,toro_rosso,Italian,+1 Lap,21.9,0,0,0,7.0,16.0,0.0,10.0,9.0,0.0,14.0,108.50200000000001,3.112000000000009,0
20673,351,810,166,25.0,20,15.0,15,15,0.0,59,,,55.0,17.0,1:52.513,162.317,12,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,grassi,1984-08-11,Brazilian,virgin,British,+2 Laps,26.1,0,0,0,0.0,21.0,0.0,0.0,12.0,0.0,20.0,111.107,5.716999999999999,0
20674,351,5,205,19.0,19,16.0,16,16,0.0,58,,,53.0,18.0,1:53.051,161.544,5,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,kovalainen,1981-10-19,Finnish,lotus_racing,Malaysian,Engine,28.9,1,0,0,0.0,19.0,0.0,0.0,10.0,0.0,19.0,110.91499999999999,5.5249999999999915,0
20675,351,10,166,24.0,18,,R,17,0.0,49,,,38.0,19.0,1:53.559,160.822,9,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,glock,1982-03-18,German,virgin,British,Hydraulics,28.5,1,0,0,0.0,24.0,0.0,0.0,12.0,0.0,18.0,110.271,4.881,0
20676,351,2,15,22.0,14,,R,18,0.0,36,,,29.0,16.0,1:52.475,162.372,4,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,heidfeld,1977-05-10,German,sauber,Swiss,Collision,33.4,1,0,0,0.0,26.0,0.0,27.0,8.0,0.0,15.0,108.557,3.1670000000000016,0
20677,351,1,1,2.0,3,,R,19,0.0,35,,,31.0,10.0,1:50.750,164.901,4,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,hamilton,1985-01-07,British,mclaren,British,Collision,25.7,1,0,0,182.0,3.0,3.0,359.0,2.0,5.0,3.0,105.571,0.18099999999999739,0
20678,351,32,164,20.0,22,,R,20,0.0,31,,,23.0,22.0,1:57.766,155.077,9,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,klien,1983-02-07,Austrian,hrt,Spanish,Hydraulics,27.6,1,0,0,0.0,27.0,0.0,0.0,11.0,0.0,22.0,112.946,7.555999999999997,0
20679,351,155,15,23.0,10,,R,21,0.0,30,,,22.0,20.0,1:53.957,160.26,3,2010,15,15,Singapore Grand Prix,2010-09-26,marina_bay,Singapore,1.2914,103.864,18,kobayashi,1986-09-13,Japanese,sauber,Swiss,Accident,24.0,1,0,0,21.0,12.0,0.0,27.0,8.0,0.0,10.0,107.559,2.168999999999997,0
